12,,
Wavelength (nm),Abs,
579.9960327,-0.001123188064,
578.9527588,-0.000818777422,
578.0583496,-0.001004403923,
577.0145874,-0.001081617316,
575.97052,-0.001049494138,
574.9262085,-0.001274771406,
574.0308838,-0.0009974308778,
572.986084,-0.001269248081,
571.940979,-0.001011376968,
571.0449829,-0.0009935052367,
569.9993896,-0.001213700511,
568.9535522,-0.001092875376,
568.0568848,-0.001025580917,
567.0105591,-0.001089828555,
565.9639282,-0.001189796254,
565.0665894,-0.0009464978357,
564.0194702,-0.001006831648,
562.9721069,-0.001268422115,
562.0741577,-0.001087246463,
561.0262451,-0.001223509549,
559.9781494,-0.001394358929,
558.9297485,-0.001209879993,
558.0308838,-0.001406073337,
556.9819946,-0.001300529111,
555.9328003,-0.001035910798,
555.0333252,-0.001582628349,
553.9837036,-0.001302593853,
552.9337769,-0.001324324054,
552.0336304,-0.001505039749,
550.9832764,-0.001438583015,
549.9326172,-0.001514016767,
549.0318604,-0.001662730356,
547.9807129,-0.001422173693,
546.9293213,-0.001672477811,
546.0278931,-0.001815826865,
544.9760742,-0.001652776496,
544.0742188,-0.001726883813,
543.0219116,-0.001830004505,
541.9692993,-0.002208917635,
541.0668335,-0.002062348882,
540.0137939,-0.001828406355,
538.9604492,-0.00173771265,
538.057373,-0.001736320322,
537.00354,-0.001819126424,
535.9495239,-0.001940058894,
535.0458374,-0.002047560411,
533.991272,-0.002070953837,
532.9365234,-0.001812836621,
532.0321655,-0.002023702255,
530.9769287,-0.002287616488,
530.0722656,-0.002076827688,
529.0165405,-0.002085329266,
527.9605713,-0.002034523524,
527.0552368,-0.002318206476,
525.9988403,-0.00236310903,
524.9421387,-0.002361152321,
524.0361938,-0.00267657591,
522.9790649,-0.002872005105,
522.0727539,-0.002892165445,
521.0151978,-0.002994958544,
519.9573364,-0.003402445931,
519.050415,-0.003360733157,
517.9921265,-0.003529870883,
516.9335938,-0.003713880666,
516.026062,-0.003639341565,
514.967041,-0.003742625006,
514.0591431,-0.00382515206,
512.9996948,-0.0039472715,
511.940033,-0.003873183159,
511.0315247,-0.003791434923,
509.9713745,-0.003524941159,
509.0625,-0.003303499892,
508.0019226,-0.003459563246,
506.9411011,-0.003149076831,
506.0316162,-0.003171125893,
504.9703674,-0.003017169656,
504.0605164,-0.003184539964,
502.9988098,-0.002920707222,
501.9368591,-0.00283224741,
501.0264282,-0.002923021326,
499.9640198,-0.002977219643,
499.0532227,-0.002889594063,
497.990387,-0.003021282842,
496.9273376,-0.002985086525,
496.0159607,-0.003029406071,
494.9524536,-0.003013570793,
494.0407104,-0.003070328152,
492.9767761,-0.002952486742,
492.0646362,-0.003177241888,
491.0002747,-0.003033827292,
489.9356689,-0.003355852561,
489.0229797,-0.003086623736,
487.9579468,-0.00346089853,
487.0448914,-0.003503885586,
485.9794617,-0.00347533077,
485.0660095,-0.003419705201,
484.0001526,-0.003374295309,
482.934021,-0.003540398087,
482.02005,-0.003503731685,
480.9535217,-0.003604634199,
480.0391541,-0.003550308989,
478.972229,-0.003515440505,
478.0574951,-0.003331295447,
476.9901428,-0.003418934764,
476.0750732,-0.003289062064,
475.0072632,-0.003111194819,
473.93927,-0.002928678179,
473.0236511,-0.002885788446,
471.9552307,-0.002834304702,
471.0392456,-0.00273183384,
469.9703979,-0.002638395643,
469.0540771,-0.002529238584,
467.9848328,-0.00220541493,
467.0681458,-0.002191507025,
465.9984741,-0.00175555388,
464.9285889,-0.001586548751,
464.0113831,-0.001206317684,
462.9410706,-0.0003770466137,
462.0234985,0.000398697448,
460.9528198,0.00181528856,
460.0349121,0.002707161708,
458.9638062,0.004413490649,
458.0455322,0.007440065499,
456.9740295,0.01067567337,
456.0554199,0.01436447725,
454.9835205,0.0197796002,
454.0645752,0.02497483604,
452.9922791,0.03446357697,
452.072998,0.04372375086,
451.0003052,0.05648492649,
449.9273682,0.07380345464,
449.0075684,0.08895836771,
447.9342651,0.112346679,
447.0141296,0.138373524,
445.9404297,0.1705892831,
445.019928,0.2047241479,
443.9458618,0.247184217,
443.0250244,0.2822146118,
441.9505615,0.3289511502,
441.0294189,0.3655593693,
439.9545288,0.4035765529,
439.0330505,0.4307536781,
437.9577942,0.4531935453,
437.0360107,0.465564549,
435.9603577,0.4717212319,
435.0382385,0.4706911743,
433.9622192,0.462857008,
433.0397339,0.4523200989,
431.9633484,0.4359074831,
431.0405579,0.4165038168,
429.9637756,0.3914922774,
429.0406494,0.3672683835,
427.963501,0.340641737,
427.0400696,0.320289582,
425.9625549,0.2948958278,
425.0387878,0.2715470791,
423.9608765,0.2490947843,
423.0368042,0.2320161015,
421.9585571,0.2152776271,
421.0341492,0.2029435784,
419.9555054,0.1884752959,
419.0307922,0.1783872098,
417.9517822,0.168585375,
417.0267639,0.1624780744,
415.9473877,0.1571088731,
415.0220642,0.1525740027,
413.9423218,0.1494963318,
413.0166626,0.1477254927,
411.936554,0.147535339,
411.0105896,0.1477156729,
409.9301453,0.1489938945,
409.0038757,0.1514119506,
407.9230347,0.15550071,
406.99646,0.1591786146,
406.0697632,0.1631875336,
404.9884033,0.1699060202,
404.0613708,0.1759877801,
402.9796753,0.1827036887,
402.0523682,0.1888661981,
400.9703064,0.1968041211,
400.0426941,0.2045907378,
398.9602661,0.2166744918,
398.0323486,0.2263644636,
396.949585,0.2387982905,
396.0213623,0.2500184178,
394.9382629,0.2660283148,
394.0097351,0.2796474695,
392.9263,0.2964219153,
391.997467,0.3107324243,
391.068512,0.3201816082,
389.9845886,0.3345000148,
389.0553284,0.3473986387,
387.9710388,0.3569650948,
387.0415039,0.3641169071,
385.9568481,0.3701638877,
385.0270386,0.3752191961,
383.9420471,0.3804140687,
383.0119324,0.3839539587,
381.9266357,0.3880126774,
380.9962158,0.3917213082,
380.0656738,0.3952493072,
378.9798889,0.4000095725,
378.0490723,0.403616637,
376.9629517,0.4070385695,
376.0318298,0.4110342264,
374.9453735,0.4162738323,
374.0139771,0.42018646,
372.9271851,0.4256501198,
371.9955139,0.4287420213,
371.0637207,0.4335291088,
369.9764709,0.4385173917,
369.0443726,0.4429939985,
367.9567871,0.4478600919,
367.0244446,0.4518537223,
365.9365234,0.4567456543,
365.0039063,0.4600948989,
364.0711365,0.4643315673,
362.9827576,0.4682897925,
362.0497437,0.4714564979,
360.9610291,0.4733763337,
360.0277405,0.477299422,
358.9387207,0.4809781611,
358.0051575,0.4839884043,
357.0714417,0.4862832129,
355.9819641,0.489759773,
355.0480042,0.4924327135,
353.9582214,0.4959391057,
353.0239868,0.4994002283,
351.9338989,0.503675878,
350.9993896,0.5073598623,
350.0647888,0.5111880302,

