32,,
Wavelength (nm),Abs,
649.9767456,0.003208324546,
648.953125,0.003074930282,
647.9291992,0.002894798527,
647.0513306,0.003043986391,
646.0268555,0.002970011672,
645.0020752,0.002690881956,
643.9769897,0.00301161129,
642.9515991,0.002435906092,
642.0724487,0.002709297463,
641.0465088,0.003015729599,
640.0202637,0.003451151541,
638.9937134,0.00259334757,
637.9668579,0.003642321099,
636.9396973,0.003451125463,
636.059021,0.003296215786,
635.031311,0.003143238835,
634.0032959,0.003496659221,
632.9749756,0.003388821147,
631.9463501,0.003331194865,
631.0643921,0.003477479564,
630.0352173,0.003126708325,
629.0057983,0.003544755513,
627.9760132,0.00323917577,
626.9459229,0.003259700956,
626.0628052,0.003335316433,
625.0321655,0.003262074431,
624.0012817,0.003176979953,
622.9700928,0.002977700438,
621.9385986,0.003338003065,
621.0541992,0.003140553134,
620.0221558,0.003600478405,
618.9898071,0.003358637448,
617.9572144,0.003852221649,
617.0718384,0.003703121562,
616.0386963,0.003482750617,
615.005249,0.003765079426,
613.9714966,0.00323862792,
612.937439,0.003459370695,
612.0509033,0.003425842617,
611.0162964,0.003676283639,
609.9814453,0.004087491427,
608.9462891,0.003762363922,
608.0587769,0.003941967618,
607.0231323,0.00395620428,
605.9871216,0.004043332767,
604.9508667,0.004266916309,
604.062439,0.004190118983,
603.0256348,0.004066900816,
601.9885864,0.003991628531,
600.9511719,0.004391603172,
600.0618286,0.00400578836,
599.0239258,0.004240017384,
597.9857788,0.004313502926,
596.9473267,0.004468095955,
596.0569458,0.004505497403,
595.0180054,0.004328144249,
593.9787598,0.004331673495,
592.939209,0.00424754573,
592.0479736,0.004327202681,
591.0078735,0.00472335238,
589.9675293,0.004150889348,
588.9269409,0.00444806274,
588.03479,0.004911260214,
586.9936523,0.004304117057,
585.9522095,0.004346001428,
585.0593872,0.004748056643,
584.0174561,0.004438569304,
582.9752808,0.004311594646,
581.9328003,0.004605528899,
581.0390015,0.00463190116,
579.9960327,0.004496369045,
578.9527588,0.004853615072,
578.0583496,0.004814665765,
577.0145874,0.004838432651,
575.97052,0.004856808577,
574.9262085,0.004736620001,
574.0308838,0.005081204232,
572.986084,0.00496475026,
571.940979,0.005138250999,
571.0449829,0.005013244692,
569.9993896,0.004740807228,
568.9535522,0.004868378863,
568.0568848,0.005183831323,
567.0105591,0.004989311099,
565.9639282,0.005102680996,
565.0665894,0.005001722835,
564.0194702,0.005251764785,
562.9721069,0.005022829399,
562.0741577,0.005231302232,
561.0262451,0.005148440599,
559.9781494,0.004941080697,
558.9297485,0.005405800883,
558.0308838,0.005242411047,
556.9819946,0.005260175094,
555.9328003,0.005502134096,
555.0333252,0.005160856992,
553.9837036,0.005320232827,
552.9337769,0.005246288609,
552.0336304,0.005071461201,
550.9832764,0.005478933454,
549.9326172,0.005235101096,
549.0318604,0.005374114029,
547.9807129,0.005609790329,
546.9293213,0.005330898799,
546.0278931,0.005279171746,
544.9760742,0.005263450556,
544.0742188,0.005300029647,
543.0219116,0.005428211298,
541.9692993,0.005040584598,
541.0668335,0.005123634823,
540.0137939,0.005419613793,
538.9604492,0.005511047784,
538.057373,0.005472248886,
537.00354,0.005413087551,
535.9495239,0.005388790742,
535.0458374,0.005339887459,
533.991272,0.00531931594,
532.9365234,0.005586741492,
532.0321655,0.005324320868,
530.9769287,0.005179561209,
530.0722656,0.005424724892,
529.0165405,0.005560154095,
527.9605713,0.005462628324,
527.0552368,0.005270839203,
525.9988403,0.005270105787,
524.9421387,0.005102707073,
524.0361938,0.004790951964,
522.9790649,0.004696529824,
522.0727539,0.004468932748,
521.0151978,0.004508871585,
519.9573364,0.00379432505,
519.050415,0.003295537783,
517.9921265,0.003107075812,
516.9335938,0.002737247851,
516.026062,0.002567229094,
514.967041,0.002546398202,
514.0591431,0.002681531245,
512.9996948,0.00241510733,
511.940033,0.002821813338,
511.0315247,0.003136198968,
509.9713745,0.00345454365,
509.0625,0.003898790106,
508.0019226,0.003938127775,
506.9411011,0.004566366319,
506.0316162,0.004893196281,
504.9703674,0.004900604952,
504.0605164,0.004892018158,
502.9988098,0.005090632942,
501.9368591,0.005380587652,
501.0264282,0.005319761578,
499.9640198,0.00538056111,
499.0532227,0.005709316116,
497.990387,0.005323666148,
496.9273376,0.005473743193,
496.0159607,0.005366696976,
494.9524536,0.005568229593,
494.0407104,0.005294736475,
492.9767761,0.005225381348,
492.0646362,0.005203374196,
491.0002747,0.005060304422,
489.9356689,0.004940583371,
489.0229797,0.004830422811,
487.9579468,0.004627767019,
487.0448914,0.004518863279,
485.9794617,0.004392361268,
485.0660095,0.004378136713,
484.0001526,0.004587451462,
482.934021,0.004444349092,
482.02005,0.004579943139,
480.9535217,0.004743293393,
480.0391541,0.004853379447,
478.972229,0.005163345486,
478.0574951,0.005593139213,
476.9901428,0.005760596134,
476.0750732,0.005902427249,
475.0072632,0.006339047104,
473.93927,0.006893125828,
473.0236511,0.007279883604,
471.9552307,0.007720394526,
471.0392456,0.00830584392,
469.9703979,0.008986205794,
469.0540771,0.01003493834,
467.9848328,0.01135543082,
467.0681458,0.01265750919,
465.9984741,0.01454447862,
464.9285889,0.01683767699,
464.0113831,0.01942657121,
462.9410706,0.02383127622,
462.0234985,0.02805158682,
460.9528198,0.03388518468,
460.0349121,0.03854624927,
458.9638062,0.04575546086,
458.0455322,0.0558183603,
456.9740295,0.06728966534,
456.0554199,0.07789658755,
454.9835205,0.09182629734,
454.0645752,0.1055097133,
452.9922791,0.1248218492,
452.072998,0.1430673152,
451.0003052,0.1642225981,
449.9273682,0.1871317476,
449.0075684,0.2020673007,
447.9342651,0.2208846509,
447.0141296,0.2364029437,
445.9404297,0.2504430115,
445.019928,0.2639977038,
443.9458618,0.280434221,
443.0250244,0.2963054478,
441.9505615,0.3229284883,
441.0294189,0.3475083113,
439.9545288,0.380777061,
439.0330505,0.4080781341,
437.9577942,0.4379829764,
437.0360107,0.4562323093,
435.9603577,0.4689393044,
435.0382385,0.470231086,
433.9622192,0.4605009258,
433.0397339,0.4476108849,
431.9633484,0.4263159633,
431.0405579,0.4027268887,
429.9637756,0.3742076755,
429.0406494,0.3480415344,
427.963501,0.322322309,
427.0400696,0.3022010624,
425.9625549,0.2778148651,
425.0387878,0.2563375831,
423.9608765,0.2368315756,
423.0368042,0.2221237719,
421.9585571,0.2066977024,
421.0341492,0.1957542598,
419.9555054,0.1828721464,
419.0307922,0.1737021208,
417.9517822,0.1652304381,
417.0267639,0.1601934731,
415.9473877,0.155894056,
415.0220642,0.1522099823,
413.9423218,0.150023669,
413.0166626,0.1490537971,
411.936554,0.1492925435,
411.0105896,0.1498113126,
409.9301453,0.1518914998,
409.0038757,0.1549637616,
407.9230347,0.1596680433,
406.99646,0.164275676,
406.0697632,0.1685546935,
404.9884033,0.1758439392,
404.0613708,0.1824704856,
402.9796753,0.1900886744,
402.0523682,0.1961548626,
400.9703064,0.2031222582,
400.0426941,0.2102482021,
398.9602661,0.2198171318,
398.0323486,0.2273439467,
396.949585,0.2373713851,
396.0213623,0.2442588657,
394.9382629,0.255564183,
394.0097351,0.2668441236,
392.9263,0.2806096375,
391.997467,0.2933926284,
391.068512,0.3028295338,
389.9845886,0.3183695078,
389.0553284,0.3349975646,
387.9710388,0.3518581986,
387.0415039,0.3659938574,
385.9568481,0.3792946041,
385.0270386,0.3914902806,
383.9420471,0.4074844122,
383.0119324,0.4177796841,
381.9266357,0.4294606745,
380.9962158,0.4377944767,
380.0656738,0.4447490871,
378.9798889,0.4539341629,
378.0490723,0.4601381123,
376.9629517,0.4645963311,
376.0318298,0.4690088034,
374.9453735,0.4739170074,
374.0139771,0.4781240821,
372.9271851,0.4831538796,
371.9955139,0.4878817201,
371.0637207,0.492487967,
369.9764709,0.4978729188,
369.0443726,0.5029662251,
367.9567871,0.5101441145,
367.0244446,0.5158041716,
365.9365234,0.5230880976,
365.0039063,0.5283685923,
364.0711365,0.5351673365,
362.9827576,0.5425551534,
362.0497437,0.5482345819,
360.9610291,0.5522066355,
360.0277405,0.5569813848,
358.9387207,0.5625822544,
358.0051575,0.5667791963,
357.0714417,0.5698569417,
355.9819641,0.5735831261,
355.0480042,0.5764843225,
353.9582214,0.5794677734,
353.0239868,0.5814407468,
351.9338989,0.5844456553,
350.9993896,0.5862300992,
350.0647888,0.5887177587,

