20,,
Wavelength (nm),Abs,
649.9767456,-0.0005782180815,
648.953125,-0.0004849357356,
647.9291992,-0.0007291130605,
647.0513306,-0.0006623825175,
646.0268555,-0.001130055985,
645.0020752,-0.0007735599647,
643.9769897,-0.0007722162991,
642.9515991,-0.001217985526,
642.0724487,-0.0009007769986,
641.0465088,-0.0006059817388,
640.0202637,-0.0001955503394,
638.9937134,-0.0009637000039,
637.9668579,-0.0006661043735,
636.9396973,-0.00033028287,
636.059021,-0.0005567090702,
635.031311,-0.0008141783765,
634.0032959,-0.0004049782874,
632.9749756,-0.0005785282701,
631.9463501,-0.000394323084,
631.0643921,-0.0005718068569,
630.0352173,-0.0006692059105,
629.0057983,-0.0005499873077,
627.9760132,-0.0006271264283,
626.9459229,-0.0009307414875,
626.0628052,-0.000527442724,
625.0321655,-0.0007950065774,
624.0012817,-0.0009420034476,
622.9700928,-0.0008763389196,
621.9385986,-0.0006814568187,
621.0541992,-0.0009052717942,
620.0221558,-0.0005747022806,
618.9898071,-0.0003941679024,
617.9572144,-0.0005205653142,
617.0718384,-0.0003041571472,
616.0386963,-0.0002917921229,
615.005249,-0.0003865125473,
613.9714966,-0.0006265577395,
612.937439,-0.0005737199099,
612.0509033,-0.0006283671246,
611.0162964,-0.0002940168197,
609.9814453,-0.0002628183574,
608.9462891,-0.0004912448348,
608.0587769,-0.0001701927686,
607.0231323,-0.000425356935,
605.9871216,-0.0005627585924,
604.9508667,-0.0003721842368,
604.062439,-0.0002285647206,
603.0256348,-0.0001871152344,
601.9885864,5.506294474E-005,
600.9511719,4.297091891E-006,
600.0618286,-0.0002769433195,
599.0239258,-0.0003465265909,
597.9857788,-0.00017955972,
596.9473267,-0.0002227175282,
596.0569458,-0.0001833892456,
595.0180054,-0.0001549257722,
593.9787598,-0.0002888948366,
592.939209,-9.68027307E-005,
592.0479736,-7.330287917E-005,
591.0078735,-1.987996802E-005,
589.9675293,-0.0003732705081,
588.9269409,-0.0002175429545,
588.03479,0.0001040740608,
586.9936523,-0.0002792715677,
585.9522095,-8.914212231E-005,
585.0593872,-8.836570487E-005,
584.0174561,-8.805513789E-005,
582.9752808,3.523223131E-005,
581.9328003,7.675868255E-005,
581.0390015,-7.226761227E-005,
579.9960327,-1.993173828E-005,
578.9527588,0.0001826380176,
578.0583496,-0.0002272193524,
577.0145874,1.294317735E-005,
575.97052,-0.0003027602797,
574.9262085,8.949701441E-005,
574.0308838,0.0001798929588,
572.986084,3.20987192E-006,
571.940979,0.0002074997174,
571.0449829,0.0001107801872,
569.9993896,-5.436019364E-006,
568.9535522,-0.0001642930438,
568.0568848,0.0002421271784,
567.0105591,7.771662786E-005,
565.9639282,0.0002586519404,
565.0665894,0.0002325182286,
564.0194702,0.0001949392026,
562.9721069,4.87719044E-005,
562.0741577,0.0002256807202,
561.0262451,0.0002127053158,
559.9781494,3.476624624E-005,
558.9297485,0.0002009215823,
558.0308838,0.0001790642709,
556.9819946,0.0001147935545,
