13,,
Wavelength (nm),Abs,
549.0318604,-0.001744416077,
547.9807129,-0.001464227913,
546.9293213,-0.001627400634,
546.0278931,-0.001770764706,
544.9760742,-0.001552450936,
544.0742188,-0.001729719923,
543.0219116,-0.001675159554,
541.9692993,-0.001961190253,
541.0668335,-0.001769475639,
540.0137939,-0.001632506843,
538.9604492,-0.00170063565,
538.057373,-0.001715745311,
537.00354,-0.001691662474,
535.9495239,-0.00188583415,
535.0458374,-0.001931709121,
533.991272,-0.001943460549,
532.9365234,-0.001534395036,
532.0321655,-0.001858822419,
530.9769287,-0.002077652141,
530.0722656,-0.002057041507,
529.0165405,-0.002158847637,
527.9605713,-0.001852223882,
527.0552368,-0.001926039462,
525.9988403,-0.002117891097,
524.9421387,-0.001988917124,
524.0361938,-0.002448833082,
522.9790649,-0.002309709555,
522.0727539,-0.002665976295,
521.0151978,-0.002548231045,
519.9573364,-0.003161001019,
519.050415,-0.003190193092,
517.9921265,-0.003415749874,
516.9335938,-0.003547844011,
516.026062,-0.00356771634,
514.967041,-0.003625479527,
514.0591431,-0.003843472339,
512.9996948,-0.0040415572,
511.940033,-0.003648223123,
511.0315247,-0.003572029527,
509.9713745,-0.003238037461,
509.0625,-0.002988222986,
508.0019226,-0.002871182282,
506.9411011,-0.002545091556,
506.0316162,-0.002429269953,
504.9703674,-0.002285453491,
504.0605164,-0.002647091867,
502.9988098,-0.002334530465,
501.9368591,-0.00229961588,
501.0264282,-0.002218961716,
499.9640198,-0.002221691655,
499.0532227,-0.002143495716,
497.990387,-0.002104341052,
496.9273376,-0.002014735714,
496.0159607,-0.001893308479,
494.9524536,-0.001726419665,
494.0407104,-0.001707288087,
492.9767761,-0.001447871095,
492.0646362,-0.001519898186,
491.0002747,-0.001314620371,
489.9356689,-0.001025994075,
489.0229797,-0.0007632755442,
487.9579468,-0.0009927303763,
487.0448914,-0.0006159596378,
485.9794617,0.000245934556,
485.0660095,0.0005261402694,
484.0001526,0.001123012044,
482.934021,0.002028468996,
482.02005,0.002599545289,
480.9535217,0.003521972336,
480.0391541,0.004254525527,
478.972229,0.005444252864,
478.0574951,0.006588256918,
476.9901428,0.007475379854,
476.0750732,0.008437132463,
475.0072632,0.009688759223,
473.93927,0.01133544929,
473.0236511,0.01284658909,
471.9552307,0.01405669935,
471.0392456,0.01542001776,
469.9703979,0.01686542109,
469.0540771,0.01871483028,
467.9848328,0.02057323232,
467.0681458,0.02210907266,
465.9984741,0.02394321747,
464.9285889,0.02575588785,
464.0113831,0.02756252885,
462.9410706,0.02997034974,
462.0234985,0.03184503317,
460.9528198,0.03454552591,
460.0349121,0.03616171703,
458.9638062,0.03881243989,
458.0455322,0.04222538322,
456.9740295,0.04569808394,
456.0554199,0.04870603606,
454.9835205,0.05298998952,
454.0645752,0.05670998618,
452.9922791,0.06259980798,
452.072998,0.06795918941,
451.0003052,0.07530530542,
449.9273682,0.08356180787,
449.0075684,0.09009109437,
447.9342651,0.1003056392,
447.0141296,0.1101977453,
445.9404297,0.1207425967,
445.019928,0.1316957027,
443.9458618,0.143858254,
443.0250244,0.1539939493,
441.9505615,0.1656877995,
441.0294189,0.1741577238,
439.9545288,0.1820978522,
439.0330505,0.186881572,
437.9577942,0.1897244751,
437.0360107,0.1899012774,
435.9603577,0.1879838407,
435.0382385,0.1842392832,
433.9622192,0.1780241728,
433.0397339,0.1723703742,
431.9633484,0.1650882512,
431.0405579,0.1575301886,
429.9637756,0.1488641798,
429.0406494,0.1416378319,
427.963501,0.1337254792,
427.0400696,0.1281018555,
425.9625549,0.1217149198,
425.0387878,0.1161983386,
423.9608765,0.1112684458,
423.0368042,0.1077629998,
421.9585571,0.1042114422,
421.0341492,0.1019674316,
419.9555054,0.09950921685,
419.0307922,0.09783901274,
417.9517822,0.09659162909,
417.0267639,0.09584748745,
415.9473877,0.09577286988,
415.0220642,0.09583293647,
413.9423218,0.09660556167,
413.0166626,0.09713213146,
411.936554,0.09837350249,
411.0105896,0.0992918238,
409.9301453,0.1013873369,
409.0038757,0.10334865,
407.9230347,0.1063455045,
406.99646,0.1087354496,
406.0697632,0.1113185436,
404.9884033,0.1151845753,
404.0613708,0.1187611371,
402.9796753,0.1227888018,
402.0523682,0.12628901,
400.9703064,0.1306294948,
400.0426941,0.1346768886,
398.9602661,0.1405572742,
398.0323486,0.1453456879,
396.949585,0.1507628709,
396.0213623,0.1551492512,
394.9382629,0.161703378,
394.0097351,0.1670637131,
392.9263,0.1729091406,
391.997467,0.1784598529,
391.068512,0.181459263,
389.9845886,0.1861780137,
389.0553284,0.1906003803,
387.9710388,0.1948192865,
387.0415039,0.1975923032,
385.9568481,0.1997539401,
385.0270386,0.2019254416,
383.9420471,0.2045658678,
383.0119324,0.2065825611,
381.9266357,0.2090159506,
380.9962158,0.2106723785,
380.0656738,0.2124802172,
378.9798889,0.2150853276,
378.0490723,0.2171045542,
376.9629517,0.2187443078,
376.0318298,0.2205694765,
374.9453735,0.2229402065,
374.0139771,0.2247556001,
372.9271851,0.2270822227,
371.9955139,0.228716895,
371.0637207,0.2304378599,
369.9764709,0.2330586314,
369.0443726,0.2345706075,
367.9567871,0.2370904088,
367.0244446,0.2387291193,
365.9365234,0.2411439419,
365.0039063,0.2430682033,
364.0711365,0.2451465726,
362.9827576,0.2476258278,
362.0497437,0.2490337044,
360.9610291,0.2503941059,
360.0277405,0.2526122928,
358.9387207,0.2553503513,
358.0051575,0.2571542263,
357.0714417,0.2589758337,
355.9819641,0.2616767287,
355.0480042,0.2637664378,
353.9582214,0.2662920654,
353.0239868,0.2688609958,
351.9338989,0.271628052,
350.9993896,0.2746666074,
350.0647888,0.2771217525,

