39,,
Wavelength (nm),Abs,
649.9767456,0.0118261911,
648.953125,0.01183042116,
647.9291992,0.0115989754,
647.0513306,0.01160152815,
646.0268555,0.01170185208,
645.0020752,0.01152315736,
643.9769897,0.01190607995,
642.9515991,0.01130529307,
642.0724487,0.01129511744,
641.0465088,0.01221414749,
640.0202637,0.01243769005,
638.9937134,0.01182754803,
637.9668579,0.01231088489,
636.9396973,0.01228931453,
636.059021,0.01214689948,
635.031311,0.01233884692,
634.0032959,0.0126749659,
632.9749756,0.01221175119,
631.9463501,0.0122345686,
631.0643921,0.01251681149,
630.0352173,0.01261039171,
629.0057983,0.01261662785,
627.9760132,0.01253183838,
626.9459229,0.01249960065,
626.0628052,0.01288159937,
625.0321655,0.01248113811,
624.0012817,0.01238614786,
622.9700928,0.01232249569,
621.9385986,0.01266601123,
621.0541992,0.01246531401,
620.0221558,0.01288903877,
618.9898071,0.01271022856,
617.9572144,0.01294768136,
617.0718384,0.01293847989,
616.0386963,0.01318005938,
615.005249,0.01329638902,
613.9714966,0.01298971381,
612.937439,0.01316122152,
612.0509033,0.01316314284,
611.0162964,0.01357515622,
609.9814453,0.01371857524,
608.9462891,0.01345450711,
608.0587769,0.01374237984,
607.0231323,0.01369145792,
605.9871216,0.01384044718,
604.9508667,0.01387543045,
604.062439,0.01378144417,
603.0256348,0.01368242875,
601.9885864,0.01407006849,
600.9511719,0.01400336158,
600.0618286,0.01406095084,
599.0239258,0.01412670407,
597.9857788,0.0146578541,
596.9473267,0.0142896194,
596.0569458,0.01463975478,
595.0180054,0.01460144389,
593.9787598,0.01424272545,
592.939209,0.01421771571,
592.0479736,0.0143550327,
591.0078735,0.01467884611,
589.9675293,0.01441472862,
588.9269409,0.01448500529,
588.03479,0.0147153968,
586.9936523,0.01458551548,
585.9522095,0.01486165635,
585.0593872,0.01483746804,
584.0174561,0.01503385138,
582.9752808,0.01533430442,
581.9328003,0.01543774735,
581.0390015,0.01531223487,
579.9960327,0.01502055954,
578.9527588,0.01552592218,
578.0583496,0.01547170617,
577.0145874,0.01551221311,
575.97052,0.01546803117,
574.9262085,0.01551969815,
574.0308838,0.01583933458,
572.986084,0.01560882945,
571.940979,0.01560861431,
571.0449829,0.0158567857,
569.9993896,0.01570358686,
568.9535522,0.01588683017,
568.0568848,0.01639720798,
567.0105591,0.01610910147,
565.9639282,0.01609615237,
565.0665894,0.0162820071,
564.0194702,0.01622191817,
562.9721069,0.01636849903,
562.0741577,0.01660997607,
561.0262451,0.01629657298,
559.9781494,0.01629912667,
558.9297485,0.01674425788,
558.0308838,0.01677772775,
