46,,
Wavelength (nm),Abs,
649.9767456,0.01077925973,
648.953125,0.01105176937,
647.9291992,0.01057102438,
647.0513306,0.01068344712,
646.0268555,0.01074582525,
645.0020752,0.01076039299,
643.9769897,0.01075105276,
642.9515991,0.0105274478,
642.0724487,0.01054561604,
641.0465088,0.01098321378,
640.0202637,0.0111132171,
638.9937134,0.01020711195,
637.9668579,0.01128571201,
636.9396973,0.01137706079,
636.059021,0.01089585014,
635.031311,0.01101385243,
634.0032959,0.0109760724,
632.9749756,0.01122410689,
631.9463501,0.01136826538,
631.0643921,0.01108427159,
630.0352173,0.01133725606,
629.0057983,0.01130574476,
627.9760132,0.0110148089,
626.9459229,0.01121411845,
626.0628052,0.01141383965,
625.0321655,0.01129588764,
624.0012817,0.0111097917,
622.9700928,0.01134599745,
621.9385986,0.01135418192,
621.0541992,0.01122493017,
620.0221558,0.01154221687,
618.9898071,0.01139228698,
617.9572144,0.01151547488,
617.0718384,0.01165789552,
616.0386963,0.0116492277,
615.005249,0.01192409266,
613.9714966,0.01149585843,
612.937439,0.01168634836,
612.0509033,0.01172687672,
611.0162964,0.01198779326,
609.9814453,0.01199747995,
608.9462891,0.01232073735,
608.0587769,0.01249603089,
607.0231323,0.01219015941,
605.9871216,0.0121821994,
604.9508667,0.01230928674,
604.062439,0.01242540963,
603.0256348,0.01253540907,
601.9885864,0.01275674347,
600.9511719,0.01275066566,
600.0618286,0.01268277504,
599.0239258,0.01228603907,
597.9857788,0.01268208213,
596.9473267,0.01286485419,
596.0569458,0.01308841072,
595.0180054,0.01299600862,
593.9787598,0.01285397541,
592.939209,0.01271739881,
592.0479736,0.0128946919,
591.0078735,0.01329676248,
589.9675293,0.01303647179,
588.9269409,0.01317272149,
588.03479,0.01338661276,
586.9936523,0.01308465004,
585.9522095,0.01340105571,
585.0593872,0.01336659119,
584.0174561,0.01356340572,
582.9752808,0.01323620602,
581.9328003,0.01361244265,
581.0390015,0.01361070666,
579.9960327,0.01346646901,
578.9527588,0.01392073371,
578.0583496,0.01349541452,
577.0145874,0.01372455992,
575.97052,0.01376968715,
574.9262085,0.01412665099,
574.0308838,0.0139726717,
572.986084,0.01384477597,
571.940979,0.01433980837,
571.0449829,0.01427367516,
569.9993896,0.01396128442,
568.9535522,0.01396647003,
568.0568848,0.01450175978,
567.0105591,0.01463798806,
565.9639282,0.01433226373,
565.0665894,0.01428536605,
564.0194702,0.01438887976,
562.9721069,0.01435749419,
562.0741577,0.01446597651,
561.0262451,0.01468519215,
559.9781494,0.01418040507,
558.9297485,0.01447823364,
558.0308838,0.01457306743,
556.9819946,0.01445082948,
555.9328003,0.01482552197,
555.0333252,0.01440279465,
553.9837036,0.01454000827,
552.9337769,0.01483744103,
552.0336304,0.01471686922,
550.9832764,0.01490824204,
549.9326172,0.01483120024,
549.0318604,0.01470832713,
547.9807129,0.01494331099,
546.9293213,0.01486690622,
546.0278931,0.01477324124,
544.9760742,0.01479573827,
544.0742188,0.01482386142,
543.0219116,0.01485474501,
541.9692993,0.01452571526,
541.0668335,0.01460845768,
540.0137939,0.01490783971,
538.9604492,0.01511789672,
538.057373,0.01519217435,
537.00354,0.01526877005,
535.9495239,0.01495726965,
535.0458374,0.01511385012,
533.991272,0.01504315063,
532.9365234,0.015402155,
532.0321655,0.01537603233,
530.9769287,0.01507091429,
530.0722656,0.01498226915,
529.0165405,0.01519380976,
527.9605713,0.01528198924,
527.0552368,0.01533913147,
525.9988403,0.0154599566,
524.9421387,0.01556265168,
524.0361938,0.01541296393,
522.9790649,0.0156864915,
522.0727539,0.01567787677,
521.0151978,0.01578709111,
519.9573364,0.01529250015,
519.050415,0.01520270947,
517.9921265,0.01491073333,
516.9335938,0.01411295868,
516.026062,0.01402704883,
514.967041,0.0139908772,
514.0591431,0.01422961894,
512.9996948,0.01455004606,
511.940033,0.01541736256,
511.0315247,0.01604140922,
509.9713745,0.01673381962,
509.0625,0.01761055365,
508.0019226,0.01813494414,
506.9411011,0.01909451932,
