42,,
Wavelength (nm),Abs,
649.9767456,0.01053124107,
648.953125,0.01064336114,
647.9291992,0.01051638927,
647.0513306,0.01065195631,
646.0268555,0.01065259334,
645.0020752,0.01076999865,
643.9769897,0.01108689979,
642.9515991,0.01050405763,
642.0724487,0.0107842749,
641.0465088,0.01086179633,
640.0202637,0.01093439292,
638.9937134,0.01021636091,
637.9668579,0.01071926486,
636.9396973,0.01052797865,
636.059021,0.0105984509,
635.031311,0.01033287961,
634.0032959,0.01054235362,
632.9749756,0.01049925759,
631.9463501,0.01032940671,
631.0643921,0.01042909268,
630.0352173,0.01036901306,
629.0057983,0.01070445962,
627.9760132,0.01011256408,
626.9459229,0.01025555935,
626.0628052,0.01069586352,
625.0321655,0.01007075608,
624.0012817,0.01000722963,
622.9700928,0.01014147233,
621.9385986,0.01012552064,
621.0541992,0.01002479251,
620.0221558,0.01014854759,
618.9898071,0.01000558771,
617.9572144,0.01046520751,
617.0718384,0.01047297753,
616.0386963,0.01049111597,
615.005249,0.01045531686,
613.9714966,0.010531771,
612.937439,0.01057940628,
612.0509033,0.01024869457,
611.0162964,0.01073470712,
609.9814453,0.01077910047,
608.9462891,0.01048864983,
608.0587769,0.01085837185,
607.0231323,0.01105256565,
605.9871216,0.01099760365,
604.9508667,0.01123884972,
604.062439,0.01084181108,
603.0256348,0.01066675968,
601.9885864,0.01098897494,
600.9511719,0.01117409021,
600.0618286,0.01111188903,
599.0239258,0.01104996353,
597.9857788,0.0113101285,
596.9473267,0.0114054149,
596.0569458,0.01160267182,
595.0180054,0.01141027827,
593.9787598,0.01122941915,
592.939209,0.01105718594,
592.0479736,0.01123034861,
591.0078735,0.01176259387,
589.9675293,0.01150268968,
588.9269409,0.0115412334,
588.03479,0.01168313064,
586.9936523,0.01130895969,
585.9522095,0.01173764747,
585.0593872,0.01198135316,
584.0174561,0.01175458822,
582.9752808,0.01188886724,
581.9328003,0.01212925091,
581.0390015,0.01209275797,
579.9960327,0.01208165847,
578.9527588,0.01241366286,
578.0583496,0.0121741863,
577.0145874,0.01237450913,
575.97052,0.01231453288,
574.9262085,0.01244312339,
574.0308838,0.01257860102,
572.986084,0.0124242641,
571.940979,0.01270124596,
571.0449829,0.01255363412,
569.9993896,0.01256245375,
568.9535522,0.012500613,
568.0568848,0.01295730844,
567.0105591,0.01287426613,
565.9639282,0.01281360816,
565.0665894,0.01290757209,
564.0194702,0.01307168417,
562.9721069,0.01296981703,
562.0741577,0.01320877206,
561.0262451,0.01315844618,
559.9781494,0.01307464577,
558.9297485,0.01319567021,
558.0308838,0.01340639591,
556.9819946,0.01332817879,
555.9328003,0.01357772108,
555.0333252,0.01335169561,
553.9837036,0.01344150398,
552.9337769,0.01365178823,
552.0336304,0.01326993946,
550.9832764,0.01333026122,
549.9326172,0.01353098359,
549.0318604,0.01335588656,
547.9807129,0.01340813097,
546.9293213,0.0132719148,
546.0278931,0.01285586786,
544.9760742,0.01330250129,
544.0742188,0.01334790513,
